,client_msg_id,type,text,user,ts,team,blocks,bot_id,bot_profile,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,subtype,inviter,edited,attachments,Channel_id,Channel_name,bot_link,purpose
0,322839bd-31c3-4ff7-8b6e-d824a5cdb847,message,"Gracias. Ya les escribí, espero se una alguien.",U01B5AQPV39,1604419608.000700,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '4FXOH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Gracias. Ya les escribí, espero se una alguien.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
1,dde8d327-4621-4128-82e1-0a33b866967e,message,<https://drive.google.com/drive/u/1/folders/1ghXs77TOlmFgjsS9RRlHAyd5Fm2vXkKD>,U01BYMTTXCH,1604415407.000200,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '7OT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://drive.google.com/drive/u/1/folders/1ghXs77TOlmFgjsS9RRlHAyd5Fm2vXkKD'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
2,,message,Se descargaron 257 mensajes del canal dailys,U01BXC8LK27,1604074471.003500,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
3,2F57DD3E-D098-49D7-AEDB-342AB71BCA7E,message,Cuidese no mas,U01BDB84630,1604063926.003400,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'oA/g', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Cuidese no mas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
4,2211ed6c-8d05-4f0a-87f3-86f69f46b78b,message,hola buenos días ! ok :wink:,U01BS8YKHS8,1604063557.003000,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'dYV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hola buenos días ! ok '}, {'type': 'emoji', 'name': 'wink'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
5,d3e4e7c2-8b3b-480b-bd2d-2d9f3942ab05,message,No pasa nada!,U01BYMTTXCH,1604063525.002700,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'hpIW2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'No pasa nada!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
6,5b6e72b6-fb6a-4f97-bdf4-1978c961fb55,message,Dale Ivan! Buen día!,U01BYMTTXCH,1604063521.002500,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '1skxv', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Dale Ivan! Buen día!'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
7,d80dfd40-545c-4168-8dd1-26f8e1910b0d,message,"Hola. Muy buenos días.
No podré estar hoy en la daily, estaré en carretera.

El jueves sería la reunión con Desafiando Horizontes.",U01B5AQPV39,1604063470.002200,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9fSK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola. Muy buenos días.\nNo podré estar hoy en la daily, estaré en carretera.\n\nEl jueves sería la reunión con Desafiando Horizontes.'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
8,,message,Se descargaron 251 mensajes del canal dailys,U01BXC8LK27,1603989867.000100,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
9,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603910148.000700,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
10,,message,Se descargaron 1 mensajes del canal dailys,U01BXC8LK27,1603906508.000600,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
11,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603906506.000500,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
12,,message,Se descargaron 1 mensajes del canal dailys,U01BXC8LK27,1603903572.000400,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
13,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603903569.000300,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
14,,message,Se descargaron 0 mensajes del canal dailys,U01BXC8LK27,1603899069.000200,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
15,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603899068.000100,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
16,,message,Se descargaron 0 mensajes del canal dailys,U01BXC8LK27,1603839685.010500,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
17,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603839678.010400,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
18,,message,Se descargaron 0 mensajes del canal dailys,U01BXC8LK27,1603838254.010300,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
19,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603838252.010200,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
20,68f43858-9cb3-473c-8a1a-8b0f3857f4b8,message,Jajajajaja,U01BYMTTXCH,1603831026.010000,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'wMyb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Jajajajaja'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
21,,message,Se descargaron 238 mensajes del canal dailys,U01BXC8LK27,1603830287.009800,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
22,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603830282.009700,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
23,3bfacba7-2fae-486d-b1e0-0dce866b42fd,message,"Si pueden por hoy cerrar este slack asi no les notifica, seria bueno.... asi puedo terminar de probar algo... gracias, y disculpen",U01BS8YKHS8,1603827652.009600,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '3hW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Si pueden por hoy cerrar este slack asi no les notifica, seria bueno.... asi puedo terminar de probar algo... gracias, y disculpen'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
24,bab31aac-6a37-40de-bee9-970c11e26d87,message,jaja puede ser... les prometo que no me queda mucho,U01BS8YKHS8,1603827001.008500,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'tpdQl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'jaja puede ser... les prometo que no me queda mucho'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
25,D4ED936A-E05E-4CE9-9157-C193BBEAF497,message,"Vero, te vas a tener que plantear otro modo de log :)",U01BDB84630,1603826944.008000,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'mDyD', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Vero, te vas a tener que plantear otro modo de log :)'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
26,,message,Se descargaron 0 mensajes del canal dailys,U01BXC8LK27,1603826914.007500,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
27,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603826913.007400,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
28,,message,Se descargaron 231 mensajes del canal dailys,U01BXC8LK27,1603825249.007300,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
29,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603825246.007200,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
30,,message,Se descargaron 229 mensajes del canal dailys,U01BXC8LK27,1603821478.007100,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
31,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603821474.007000,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
32,,message,Se descargaron 226 mensajes del canal dailys,U01BXC8LK27,1603820801.006900,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
33,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603820798.006800,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
34,,message,Se descargaron 225 mensajes del canal dailys,U01BXC8LK27,1603820561.006700,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
35,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603820558.006600,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
36,,message,Se descargaron 223 mensajes del canal dailys,U01BXC8LK27,1603820053.006500,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
37,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603820049.006400,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
38,,message,Se descargaron 220 mensajes del canal dailys,U01BXC8LK27,1603819907.006300,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
39,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603819904.006200,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
40,,message,Se descargaron 219 mensajes del canal dailys,U01BXC8LK27,1603807798.006100,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
41,,message,"Ok, descargando :hourglass_flowing_sand:",U01BXC8LK27,1603807795.006000,T01BYMK9H7B,,B01CM1J688G,"{'id': 'B01CM1J688G', 'deleted': False, 'name': 'mi_primer_bot', 'updated': 1601765062, 'app_id': 'A01C9PPRZLZ', 'icons': {'image_36': 'https://a.slack-edge.com/80588/img/plugins/app/bot_36.png', 'image_48': 'https://a.slack-edge.com/80588/img/plugins/app/bot_48.png', 'image_72': 'https://a.slack-edge.com/80588/img/plugins/app/service_72.png'}, 'team_id': 'T01BYMK9H7B'}",,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
42,830d7b15-3e81-484e-90f9-711d75924072,message,Vengo avanzando ahi,U01BYMTTXCH,1603805117.005900,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'tUZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Vengo avanzando ahi'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
43,3fc88c0e-61f1-4c2a-a66e-07438aa429eb,message,Pero ya tengo en vista algo para eso,U01BYMTTXCH,1603805110.005700,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'uWZ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Pero ya tengo en vista algo para eso'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
44,f0ef6752-c484-4f2e-8e20-156d9a8cbb73,message,Nunca me mando las cosas,U01BYMTTXCH,1603805097.005400,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '0AH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Nunca me mando las cosas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
45,d2ed1d95-b5a2-40e8-ae34-33f6d618befb,message,No,U01BYMTTXCH,1603805091.005200,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'g/y', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'No'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
46,F635269B-8E05-42D1-8900-649F30E2E91A,message,Necesitas que este unificado para poder elegir a quien le tiras la encuesta,U01BDB84630,1603804977.005000,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'i+Y', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Necesitas que este unificado para poder elegir a quien le tiras la encuesta'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
47,22E88174-53C5-4EA9-B8F8-E8A2B3C57429,message,Demasiadas cosas,U01BDB84630,1603804962.004400,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Uuw9Q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Demasiadas cosas'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
48,C211E935-DD85-407D-84C0-216AA416A477,message,:printer:,U01BDB84630,1603804956.004200,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '==BC2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'printer'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
49,087130CC-7B49-4D6B-8372-86CAF684245A,message,Pero eso no lo habiamos visto ya ?,U01BDB84630,1603804952.004000,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'D3Ei', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Pero eso no lo habiamos visto ya ?'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
50,3286638e-bf3d-405f-9d13-8a5518b05b0e,message,Ya se lo dije,U01B5AQPV39,1603804868.003600,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'vkgx', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Ya se lo dije'}]}]}]",,,,,,,,,,,,,,,,,C01C9U9CJ3S,dailys,,
